codigo_postal,municipio_id,nombre_entidad_singular
40190,40031,"BERNUY DE PORREROS"
40191,40022,"CARBONERO DE AHUSIN"
40191,40077,TIZNEROS
40191,40194,REVENGA
40192,40002,"ADRADA DE PIRON"
40192,40205,TORREIGLESIAS
40194,40155,CARRASCALEJO
40194,40207,"ATALAYA (LA)"
40195,40194,REVENGA
40196,40112,"LASTRILLA (LA)"
40196,40194,ZAMARRAMALA
40197,40906,"URB MONTECORREDORES"
40200,40063,CUELLAR
40210,40063,"ESCARABAJOSA DE CUELLAR"
40211,40063,TORREGUTIERREZ
40212,40177,"SAN CRISTOBAL DE CUELLAR"
40213,40219,VALLELADO
40214,40024,AYLLON
40214,40124,"MATA DE CUELLAR"
40215,40063,"ARROYO DE CUELLAR"
40216,40065,CHAÑE
40216,40166,REMONDO
40217,40078,"FRESNEDA DE CUELLAR"
40218,40084,"FUENTE EL OLMO DE ISCAR"
40219,40228,"VILLAVERDE DE ISCAR"
40220,40149,VEGAFRIA
40230,40063,"DEHESA MAYOR"
40231,40063,LOVINGOS
40232,40063,"FUENTES DE CUELLAR"
40233,40149,"MORALEJA DE CUELLAR"
40234,40127,"MEMBIBRE DE LA HOZ"
40235,40013,ALDEASOÑA
40236,40108,"VIVAR DE FUENTIDUEÑA"
40237,40174,SACRAMENIA
40238,40215,"SAN JOSE"
40239,40905,"CUEVAS DE PROVANCO"
40240,40095,GOMEZSERRACIN
40241,40063,CHATUN
40242,40063,"CAMPO DE CUELLAR"
40250,40134,MOZONCILLO
40260,40086,FUENTEPELAYO
40270,40043,"CARBONERO EL MAYOR"
40280,40141,NAVALMANZANO
40290,40173,"RODA DE ERESMA"
40291,40074,"ESCARABAJOSA DE CABEZAS"
40291,40200,"TABANERA LA LUENGA"
40292,40012,"ALDEA REAL"
40293,40234,"ZARZUELA DEL PINAR"
40294,40160,PINARNEGRILLO
40295,40182,"SAN MARTIN"
40296,40159,PINAREJOS
40297,40179,SANCHONUÑO
40298,40081,FRUMALES
40300,40195,SEPULVEDA
40310,40186,"SANTA MARTA DEL CERRO"
40310,40195,PERORRUBIO
40311,40195,"ALDEHUELAS DE SEPULVEDA"
40311,40198,SOTILLO
40312,40070,DURUELO
40312,40195,VELLOSILLO
40313,40202,TORREADRADA
40314,40091,TEJARES
40314,40215,VALTIENDAS
40315,40047,"CASTRO DE FUENTIDUEÑA"
40315,40048,CASTROJIMENO
40316,40051,CASTROSERRACIN
40317,40195,VILLASECA
40317,40210,URUEÑAS
40318,40049,"CASTROSERNA DE ABAJO"
40318,40060,VILLAFRANCA
40318,40162,"CASTROSERNA DE ARRIBA"
40320,40040,CANTALEJO
40330,40088,FUENTERREBOLLO
40331,40044,"CARRASCAL DEL RIO"
40331,40140,NAVALILLA
40331,40218,"VALLE DE TABLADILLO"
40332,40056,"COBOS DE FUENTIDUEÑA"
40332,40183,"SAN MIGUEL DE BERNUY"
40340,40004,AGUILAFUENTE
40340,40193,SEBULCOR
40350,40073,"ESCALONA DEL PRADO"
40351,40192,"SAUQUILLO DE CABEZAS"
40352,40110,"LASTRAS DE CUELLAR"
40353,40100,HONTALBILLA
40354,40003,ADRADOS
40354,40158,PEROSILLO
40354,40902,"COZUELOS DE FUENTIDUEÑA"
40355,40089,"FUENTESAUCO FUENTIDUEÑA"
40356,40037,"CALABAZAS DE FUENTIDUEÑA"
40357,40092,FUENTIDUEÑA
40358,40087,FUENTEPIÑEL
40359,40083,"FUENTE OLMO FUENTIDUEÑA"
40359,40204,"TORRECILLA DEL PINAR"
40360,40041,CANTIMPALOS
40370,40208,TUREGANO
40380,40040,ALDEONSANCHO
40380,40193,SEBULCOR
40389,40006,ALDEALCORVO
40389,40040,VALDESIMONTE
40389,40184,"SAN PEDRO DE GAILLOS"
40389,40195,"CONSUEGRA DE MURERA"
40390,40214,VALSECA
40391,40072,ENCINILLAS
40392,40035,"MATA DE QUINTANAR"
40392,40075,"PINILLOS DE POLENDOS"
40393,40075,"VILLOVELA DE PIRON"
40394,40205,"OTONES DE BENJUMEA"
40395,40222,VEGANZONES
40396,40036,CABEZUELA
40400,40076,PRADOS
40408,40146,"NAVAS DE SAN ANTONIO"
40410,40076,"SAN RAFAEL"
40418,40079,CASCAJARES
40419,40076,GUDILLOS
40420,40113,"LOSA (LA)"
40420,40181,RIOFRIO
40420,40904,"NAVAS DE RIOFRIO"
40421,40901,"ORTIGOSA DEL MONTE"
40422,40152,"OTERO DE HERREROS"
40423,40211,VALDEPRADOS
40423,40223,"ANGELES VEGAS MATUTE"
40424,40076,"ANGELES DE SAN RAFAEL"
40430,40030,BERNARDOS
40440,40185,"SANTA MARIA LA REAL DE NI"
40441,40128,MIGUELAÑEZ
40442,40176,SAMBOAL
40443,40176,"NARROS DE CUELLAR"
40444,40126,"MELQUE DE CERCOS"
40445,40106,"JUARROS DE VOLTOYA"
40446,40121,"MARTIN MUÑOZ POSADAS"
40447,40148,NIEVA
40448,40185,OCHANDO
40449,40185,VILLOSLADA
40450,40138,"NAVA DE LA ASUNCION"
40460,40189,"SANTIUSTE S JUAN BAUTISTA"
40461,40138,"MORALEJA DE COCA"
40462,40010,"ALDEANUEVA DEL CODONAL"
40462,40015,"ALDEHUELA DEL CODONAL"
40463,40058,CODORNIZ
40464,40058,MONTUENGA
40465,40178,"SAN CRISTOBAL DE LA VEGA"
40466,40120,"MARTIN MUÑOZ DE LA DEHESA"
40466,40164,RAPARIEGOS
40467,40201,TOLOCIRIO
40468,40129,"MONTEJO DE AREVALO"
40469,40069,DONHIERRO
40470,40145,"NAVAS DE ORO"
40480,40057,COCA
40490,40101,"HONTANARES DE ERESMA"
40490,40103,"HUERTOS (LOS)"
40491,40022,"CARBONERO DE AHUSIN"
40492,40018,AÑE
40493,40231,"YANGUAS DE ERESMA"
40494,40022,ARMUÑA
40494,40185,"MIGUEL IBAÑEZ"
40495,40068,"DOMINGO GARCIA"
40495,40151,"ORTIGOSA DE PESTAÑO"
40496,40057,"VILLAGONZALO DE COCA"
40496,40082,"FUENTE DE SANTA CRUZ"
40496,40230,VILLEGUILLO
40500,40170,RIAZA
40510,40170,SERRACIN
40511,40170,"MARTIN MUÑOZ DE AYLLON"
40512,40024,"SANTIBAÑEZ DE AYLLON"
40512,40170,VILLACORTA
40513,40171,ALDEALAZARO
40514,40024,VALVIEJA
40515,40172,"RIOFRIO DE RIAZA"
40516,40079,"FRESNO DE CANTESPINO"
40517,40170,"BARAHONA DE FRESNO"
40517,40196,"SEQUERA DE FRESNO"
40518,40079,GOMEZNARRO
40520,40024,AYLLON
40529,40005,ALCONADILLA
40529,40061,"CORRAL DE AYLLON"
40529,40168,"RIAGUAS DE SAN BARTOLOME"
40530,40016,"OLMILLO (EL)"
40530,40025,"OLMO (EL)"
40531,40016,ALDEONTE
40531,40071,ENCINAS
40531,40142,"NAVARES DE AYUSO"
40532,40009,"ALDEANUEVA SERREZUELA"
40532,40143,"NAVARES DE ENMEDIO"
40532,40144,"NAVARES DE LAS CUEVAS"
40533,40014,ALDEHORNO
40540,40080,"FRESNO DE LA FUENTE"
40540,40161,PRADALES
40541,40099,"HONRUBIA DE LA CUESTA"
40541,40229,"VILLAVERDE DE MONTEJO"
40542,40130,"MONTEJO VEGA SERREZUELA"
40542,40132,"MORAL DE HORNUEZ"
40542,40229,"VILLAVERDE DE MONTEJO"
40550,40029,BERCIMUEL
40550,40052,"CEDILLO DE LA TORRE"
40551,40039,"CAMPO DE SAN PEDRO"
40551,40055,"CILLERUELO DE SAN MAMES"
40552,40039,FUENTEMIZARRA
40553,40039,VALDEVARNES
40554,40115,MADERUELO
40555,40008,"ALDEALENGUA SANTA MARIA"
40556,40109,MAZAGATOS
40560,40032,TURRUBUELO
40561,40142,"NAVARES DE AYUSO"
40567,40154,PAJAREJOS
40568,40032,"ALDEANUEVA DEL CAMPANARIO"
40569,40097,GRAJERA
40590,40045,CASLA
40590,40191,VILLAREJO
40591,40053,MANSILLA
40592,40054,"PINILLA (LA)"
40593,40046,"SOTO DE SEPULVEDA"
40594,40024,"SANTA MARIA DE RIAZA"
41001,41091,SEVILLA
41002,41091,SEVILLA
41003,41091,SEVILLA
41004,41091,SEVILLA
41005,41091,SEVILLA
41006,41091,SEVILLA
41007,41091,SEVILLA
41008,41091,SEVILLA
41009,41091,SEVILLA
41010,41091,SEVILLA
41011,41091,SEVILLA
41012,41091,SEVILLA
41013,41091,SEVILLA
41014,41091,SEVILLA
41015,41091,SEVILLA
41016,41091,SEVILLA
41017,41091,SEVILLA
41018,41091,SEVILLA
41019,41091,SEVILLA
41020,41091,SEVILLA
41073,41038,"FUENTE DEL REY"
41089,41038,QUINTO
41092,41091,SEVILLA
41100,41034,"CORIA DEL RIO"
41110,41016,"BOLLULLOS DE LA MITACION"
41111,41010,ALMENSILLA
41120,41044,"PARCELAS DE PORSIVER"
41130,41079,"PUEBLA DEL RIO (LA)"
41140,41902,"ISLA MAYOR"
41150,41902,"ISLA MAYOR"
41200,41005,"ALCALA DEL RIO"
41200,41019,BURGUILLOS
41209,41005,"VIAR (EL)"
41210,41049,GUILLENA
41218,41049,"TORRE DE LA REINA"
41219,41049,GUILLENA
41220,41019,BURGUILLOS
41230,41027,"CASTILBLANCO ARROYOS"
41240,41009,"ALMADEN DE LA PLATA"
41250,41080,"REAL DE LA JARA (EL)"
41300,41081,"SAN JOSE DE LA RINCONADA"
41309,41081,TARAZONA
41310,41018,BRENES
41318,41101,"VILLAVERDE DEL RIO"
41319,41005,"VIAR (EL)"
41320,41023,CANTILLANA
41330,41092,"ROSALES (LOS)"
41330,41099,"VILLANUEVA RIO Y MINAS"
41339,41024,GUADAJOZ
41340,41092,"ROSALES (LOS)"
41350,41099,"VILLANUEVA RIO Y MINAS"
41359,41099,"VILLANUEVA RIO Y MINAS"
41360,41073,"PEDROSO (EL)"
41370,41032,"SOLANAS DEL VALLE"
41380,41002,ALANIS
41388,41088,"SAN NICOLAS DEL PUERTO"
41389,41088,"CERRO DEL HIERRO"
41390,41048,GUADALCANAL
41400,41039,ECIJA
41409,41039,"CERRO PEREA"
41410,41024,CARMONA
41420,41042,"FUENTES DE ANDALUCIA"
41429,41022,"CAMPANA (LA)"
41430,41056,"LUISIANA (LA)"
41439,41042,"FUENTES DE ANDALUCIA"
41439,41056,"LUISIANA (LA)"
41439,41901,"CAÑADA ROSAL"
41440,41006,"ALCOLEA DEL RIO"
41440,41055,SETEFILLA
41449,41006,"ALCOLEA DEL RIO"
41450,41033,"CAÑADA DE LA JARA"
41460,41066,"NAVAS DE LA CONCEPCION"
41470,41074,PEÑAFLOR
41470,41078,"PUEBLA DE LOS INFANTES"
41471,41095,UTRERA
41479,41078,"PUEBLA DE LOS INFANTES"
41489,41012,AZNALCAZAR
41500,41004,"ALCALA DE GUADAIRA"
41500,41091,SEVILLA
41510,41058,CLAVINQUE
41520,41004,"TRUJILLO - CABEZA SORDO"
41520,41102,"VISO DEL ALCOR (EL)"
41530,41065,"MORON DE LA FRONTERA"
41540,41077,"PUEBLA DE CAZALLA (LA)"
41550,41001,"HUERTA DEL COLEGIO"
41560,41041,ESTEPA
41563,41039,"ISLA REDONDA LA ACEÑUELA"
41564,41054,"LORA DE ESTEPA"
41565,41037,"CORRALES (LOS)"
41565,41046,GILENA
41566,41072,PEDRERA
41567,41039,"ISLA REDONDA"
41567,41050,HERRERA
41568,41084,"RUBIO (EL)"
41569,41061,MATARREDONDA
41570,41014,BADOLATOSA
41580,41026,CASARICHE
41590,41082,"RODA DE ANDALUCIA (LA)"
41599,41014,CORCOYA
41599,41082,"PEREZ (LOS)"
41600,41011,ARAHAL
41610,41071,PARADAS
41620,41060,MARCHENA
41630,41052,"LANTEJUELA (LA)"
41640,41068,OSUNA
41650,41090,"SAUCEJO (EL)"
41657,41037,"CORRALES (LOS)"
41658,41062,"MARTIN DE LA JARA"
41659,41090,NAVARREDONDA
41660,41100,"VILLANUEVA DE SAN JUAN"
41661,41008,ALGAMITAS
41670,41076,PRUNA
41700,41038,"DOS HERMANAS"
41701,41038,"DOS HERMANAS"
41702,41038,"DOS HERMANAS"
41703,41038,"FUENTE DEL REY"
41704,41038,"DOS HERMANAS"
41710,41095,UTRERA
41719,41095,"GUADALEMA DE LOS QUINTERO"
41719,41904,"PALMAR DE TROYA (EL)"
41720,41069,"PALACIOS Y VILLAFRANCA"
41720,41095,"TORBISCAL (EL)"
41727,41069,MARIBAÑEZ
41727,41095,TRAJANO
41728,41038,"MARISMA PUNTALES ADRIANO"
41728,41069,"PALACIOS Y VILLAFRANCA"
41728,41095,PINZON
41729,41020,VETAHERRADO
41730,41020,"CABEZAS DE SAN JUAN (LAS)"
41730,41032,"SOLANAS DEL VALLE"
41731,41020,MARISMILLAS
41740,41053,LEBRIJA
41749,41903,"CUERVO DE SEVILLA (EL)"
41750,41063,"MOLARES (LOS)"
41760,41036,"CORONIL (EL)"
41770,41064,MONTELLANO
41780,41035,CORIPE
41800,41087,VILLARAN
41804,41067,OLIVARES
41805,41015,BENACAZON
41806,41094,UMBRETE
41807,41040,ESPARTINAS
41808,41098,"VILLANUEVA DEL ARISCAL"
41809,41003,"ALBAIDA DEL ALJARAFE"
41810,41030,"HUERTO ESQUIVEL"
41820,41025,"CARRION DE LOS CESPEDES"
41830,41051,"HUÉVAR DEL ALJARAFE"
41840,41075,PILAS
41849,41012,AZNALCAZAR
41850,41097,"VILLAMANRIQUE DE CONDESA"
41860,41045,GERENA
41870,41013,AZNALCOLLAR
41880,41083,"VENTA DE CURRO FAL"
41888,41043,"GARROBO (EL)"
41888,41088,"SAN NICOLAS DEL PUERTO"
41889,41031,"CAÑUELO (EL)"
41890,41031,VALDEFLORES
41897,41057,"MADROÑO (EL)"
41898,41031,"PERALEJO (EL)"
41898,41057,VILLARGORDO
41899,41031,VALDEFLORES
41900,41021,CAMAS
41907,41096,"VALENCINA CONCEPCION"
41908,41028,"CASTILLEJA DE GUZMAN"
41909,41085,SALTERAS
41910,41021,CAMAS
41920,41086,"SAN JUAN DE AZNALFARACHE"
41927,41059,"MAIRENA DEL ALJARAFE"
41928,41070,"PALOMARES DEL RIO"
41930,41017,BORMUJOS
41940,41093,TOMARES
41950,41029,"CASTILLEJA DE LA CUESTA"
41960,41047,GINES
41970,41089,SANTIPONCE
41980,41007,"ALGABA (LA)"
41989,41007,"ARAL (EL)"
42001,42173,SORIA
42002,42173,SORIA
42003,42173,SORIA
42004,42173,SORIA
42005,42004,AGREDA
42005,42173,SORIA
42100,42004,AGREDA
42100,42134,MURO
42107,42004,"FUENTES DE AGREDA"
42107,42034,BERATON
42107,42073,"CUEVA DE AGREDA"
42108,42004,VALVERDE
42108,42057,AÑAVIEJA
42108,42075,DEVANOS
42108,42134,MURO
42109,42217,VOZMEDIANO
42110,42134,OLVEGA
42111,42011,ALDEALPOZO
42111,42024,CALDERUELA
42111,42192,VALDEGEÑA
42112,42100,"HINOJOSA DEL CAMPO"
42112,42139,"PINILLA DEL CAMPO"
42112,42142,POZALMURO
42112,42176,TAJAHUERCE
42112,42208,"VILLAR DEL CAMPO"
42113,42057,CASTILRUIZ
42113,42093,FUENTESTRUN
42113,42110,"MONTENEGRO DE AGREDA"
42113,42188,TREVAGO
42113,42193,"VALDELAGUA DEL CERRO"
42114,42062,CIGUDOSA
42114,42163,"SAN FELICES"
42114,42196,VALDEPRADO
42120,42096,GOMARA
42124,42050,CAÑAMAQUE
42124,42088,FUENTELMONGE
42124,42132,NOVIERCAS
42124,42184,TORLENGUA
42125,42076,DEZA
42126,42021,MAZATERON
42126,42063,CIHUELA
42126,42076,MIÑANA
42127,42021,ZARABES
42127,42096,"LEDESMA DE SORIA"
42127,42121,"MONTENEGRO DE CAMEROS"
42127,42171,"SERON DE NAGIMA"
42128,42037,BLIECOS
42128,42183,ZAMAJON
42129,42016,ALIUD
42129,42041,BUBEROS
42129,42096,"TORRALBA DE ARCIEL"
42129,42213,"VILLASECA DE ARCIEL"
42130,42022,"ALMENAR DE SORIA"
42131,42022,"PERONIEL DEL CAMPO"
42132,42132,NOVIERCAS
42133,42006,"ONTALVILLA DE VALCORBA"
42134,42049,MAZALVETE
42134,42154,FUENSAUCO
42135,42009,TAPIELA
42135,42044,OJUEL
42136,42022,CARDEJON
42136,42140,"PORTILLO DE SORIA"
42136,42187,"TORRUBIA DE SORIA"
42137,42051,CARABANTES
42137,42148,QUIÑONERIA
42137,42156,REZNOS
42138,42022,CARDEJON
42138,42039,BOROBIA
42138,42064,CIRIA
42140,42164,"SAN LEONARDO DE YAGÜE"
42141,42080,"QUINTANILLA DE NUÑO PEDRO"
42141,42127,"REJAS DE UCERO"
42141,42168,"SANTA MARIA DE LAS HOYAS"
42142,42080,ORILLARES
42142,42081,ESPEJON
42143,42085,"SANTERVAS DEL BURGO"
42143,42127,VALDEALBIN
42144,42055,CASAREJOS
42144,42098,"HERRERA DE SORIA"
42144,42190,VADILLO
42145,42061,"VILLAVERDE DEL MONTE"
42146,42001,ABEJAR
42146,42045,"CABREJAS DEL PINAR"
42147,42045,"CABREJAS DEL PINAR"
42148,42070,CUBILLA
42148,42125,"MURIEL VIEJO"
42148,42178,TALVEILA
42149,42129,NAVALENO
42150,42215,VINUESA
42151,42215,"SANTA INES"
42152,42173,TOLEDILLO
42153,42160,"VILVIESTRE DE LOS NABOS"
42155,42117,"MOLINOS DE DUERO"
42156,42117,"MOLINOS DE DUERO"
42156,42161,SALDUERO
42157,42069,COVALEDA
42158,42078,"DURUELO DE LA SIERRA"
42159,42160,LANGOSTO
42160,42019,ALMARZA
42161,42019,GALLINERO
42161,42027,"VENTOSA DE LA SIERRA"
42162,42042,BUITRAGO
42162,42087,FUENTECANTOS
42162,42089,AYLLONCILLO
42162,42094,TARDESILLAS
42163,42094,"SANTERVAS DE LA SIERRA"
42164,42019,TERA
42165,42151,REBOLLAR
42165,42159,ROLLAMIENTA
42165,42174,"SOTILLO DEL RINCON"
42165,42191,"VALDEAVELLANO DE TERA"
42165,42207,"VILLAR DEL ALA"
42166,42174,"SOTILLO DEL RINCON"
42167,42019,"MATUTE DE LA SIERRA"
42169,42019,"SAN ANDRES DE SORIA"
42169,42141,"POVEDA DE SORIA (LA)"
42170,42089,PORTELRUBIO
42171,42010,ALDEALICES
42171,42028,FUENTELFRESNO
42171,42056,"CASTILFRIO DE LA SIERRA"
42171,42082,"ESTEPA DE SAN JUAN"
42171,42211,"RUBIA (LA)"
42172,42135,"SAN ANDRES DE SAN PEDRO"
42172,42218,"VEGA (LA)"
42173,42014,VALLORIA
42173,42166,VILLARTOSO
42173,42216,VIZMANOS
42174,42014,"VILLASECA SOMERA"
42174,42165,SARNAGO
42174,42209,MONTAVES
42175,42060,"FUESAS (LAS)"
42175,42165,VALLEJO
42175,42196,"CASTILLEJO DE SAN PEDRO"
42176,42166,VALDECANTOS
42176,42209,"CUESTA (LA)"
42177,42209,DIUSTES
42177,42218,YANGUAS
42180,42012,ALDEALSEÑOR
42180,42017,ALMAJANO
42180,42054,"CARRASCOSA DE LA SIERRA"
42180,42065,"CIRUJALES DEL RIO"
42180,42211,"VILLARES DE SORIA (LOS)"
42181,42054,"CARRASCOSA DE LA SIERRA"
42181,42060,CERBON
42181,42092,"FUENTES DE MAGAÑA"
42181,42106,"LOSILLA (LA)"
42181,42107,VILLARRASO
42181,42198,VALTAJEROS
42182,42013,TORRETARTAJO
42182,42024,CORTOS
42189,42128,NARROS
42189,42154,"VENTOSILLA DE SAN JUAN"
42189,42175,SUELLACABRAS
42189,42201,"VELILLA DE LA SIERRA"
42190,42095,GOLMAYO
42190,42173,PEDRAJAS
42191,42071,RIOTUERTO
42191,42149,"TARDAJOS DE DUERO"
42192,42095,"MALLONA (LA)"
42192,42205,VILLACIERVOS
42193,42036,BLACOS
42193,42046,CALATAÑAZOR
42193,42095,NODALO
42193,42124,"MURIEL DE LA FUENTE"
42193,42185,TORREBLACOS
42193,42195,BOOS
42194,42158,VALDEALVILLO
42194,42185,TORREBLACOS
42195,42043,"TORRALBA DEL BURGO"
42196,42043,VALDENARROS
42196,42195,VALDENEBRO
42200,42020,TEJERIZAS
42210,42030,CIADUEÑA
42211,42059,"CENTENERA DE ANDALUZ"
42211,42111,"SANTA MARIA DEL PRADO"
42212,42020,COBERTELADA
42213,42023,MARAZOVEL
42213,42029,BARAONA
42214,42029,"PINILLA DEL OLMO"
42214,42212,VILLASAYAS
42215,42083,TORREMEDIANA
42216,42003,"SAUQUILLO DEL CAMPO"
42216,42029,"JODRA DE CARDOS"
42216,42068,COSCURITA
42216,42123,SEÑUELA
42216,42182,TARODA
42217,42068,COSCURITA
42218,42038,VALDESPINA
42218,42130,NEPAS
42218,42183,"SAUQUILLO DE BOÑICES"
42218,42204,BANIEL
42220,42119,VALTUEÑA
42221,50215,"POZUEL DE ARIZA"
42222,42018,"PUEBLA DE ECA"
42223,42068,VILLALBA
42223,42123,"MORON DE ALMAZAN"
42223,42172,SOLIEDRA
42224,42079,"ESCOBOSA DE ALMAZAN"
42224,42131,NOLAY
42224,42172,SOLIEDRA
42225,42015,CABANILLAS
42225,42108,MAJAN
42225,42118,MOMBLONA
42225,42202,"VELILLA DE LOS AJOS"
42230,42113,"TORRALBA DEL MORAL"
42230,42115,"MIÑO DE MEDINACELI"
42230,42219,YELO
42240,42113,MEDINACELI
42248,42113,LODARES
42249,42025,"UREX DE MEDINACELI"
42249,42113,"SALINAS DE MEDINACELI"
42250,42025,JUBERA
42257,42025,"VELILLA DE MEDINACELI"
42258,42018,ALMALUEZ
42258,42025,UTRILLA
42259,42025,"MONTUENGA DE SORIA"
42260,42167,"SANTA MARIA DE HUERTA"
42269,42025,IRUECHA
42269,50015,"ALCONCHEL DE ARIZA"
42269,50172,"GRANJA DE SAN PEDRO"
42269,50215,"POZUEL DE ARIZA"
42269,50259,TORREHERMOSA
42290,42071,LUBIA
42290,42095,VILLABUENA
42290,42149,NAVALCABALLO
42291,42144,"VENTOSA DE FUENTEPINILLA"
42292,42144,"CUEVAS DE SORIA (LAS)"
42293,42090,VALDERRUEDA
42293,42144,FUENTELARBOL
42293,42197,VALDERRODILLA
42294,42090,FUENTEPINILLA
42294,42095,"MUELA (LA)"
42294,42144,"VENTOSA DE FUENTEPINILLA"
42294,42181,TARDELCUENDE
42294,42197,TORREANDALUZ
42295,42008,RADONA
42295,42029,"ROMANILLOS DE MEDINACELI"
42296,42115,"VENTOSA DEL DUCADO"
42296,42219,YELO
42300,42043,OSMA
42310,42043,"RASA (LA)"
42311,42043,NAVAPALOS
42311,42052,CARACENA
42311,42053,"CARRASCOSA DE ABAJO"
42311,42120,"HOZ DE ARRIBA"
42312,42043,VILDE
42312,42084,"FRESNO DE CARACENA"
42312,42206,"VILLANUEVA DE GORMAZ"
42313,42022,"ESTERAS DE LUBIA"
42313,42043,"OLMEDA (LA)"
42313,42097,GORMAZ
42313,42145,"QUINTANAS DE GORMAZ"
42313,42152,RECUERDA
42313,42195,VALDENEBRO
42314,42152,"PERERA (LA)"
42315,42120,"MONTEJO DE TIERMES"
42315,42152,"PERERA (LA)"
42315,42155,TORREVICENTE
42316,42155,"PERALEJO DE LOS ESCUDEROS"
42317,42178,FUENTECANTALES
42317,42189,UCERO
42317,42194,"VALDEAVELLANO DE UCERO"
42318,42043,VALDELUBIEL
42318,42194,VALDEMALUQUE
42320,42103,"LANGA DE DUERO"
42320,42162,"VELILLA DE SAN ESTEBAN"
42328,42058,"CASTILLEJO DE ROBLEDO"
42328,42103,VALDANZUELO
42328,42116,"MIÑO DE SAN ESTEBAN"
42329,42103,"ZAYAS DE TORRE"
42330,42162,"SAN ESTEBAN DE GORMAZ"
42339,42086,FUENTECAMBRON
42340,42162,MORCUERA
42341,42105,LICERAS
42341,42120,NOVIALES
42342,42120,LIGOS
42342,42162,"TORREMOCHA DE AYLLON"
42343,42120,VALDERROMAN
42344,42120,"REBOLLOSA DE PEDRO"
42344,42155,MANZANARES
42345,42162,"QUINTANAS RUBIAS ARRIBA"
42351,42007,"ALCUBILLA DE AVELLANEDA"
42351,42043,BERZOSA
42351,42085,ZAYUELAS
42351,42162,VILLALVARO
42353,42007,"ZAYAS DE BASCONES"
42360,42035,CABRERIZA
42366,42032,"BAYUBAS DE ABAJO"
42366,42033,"VALVERDE DE LOS AJOS"
42366,42035,MORALES
42366,42177,TAJUECO
42367,42035,CIRUELA
42367,42048,"CASILLAS DE BERLANGA"
42368,42026,ARENILLAS
42368,42031,BARCONES
42368,42035,PAONES
42368,42153,RELLO
42368,42157,"RIBA DE ESCALOTE (LA)"
42369,42035,PAONES
42391,42043,"ALCUBILLA DEL MARQUES"
42391,42162,"PEDRAJA DE SAN ESTEBAN"
42392,42200,VELAMAZAN
42592,43052,XERTA
43001,43148,TARRAGONA
43002,43148,TARRAGONA
43003,43148,TARRAGONA
43004,43148,TARRAGONA
43005,43148,TARRAGONA
43006,43148,TORREFORTA
43007,43148,"ARRABASSADA I SAVINOSA"
43008,43148,TAMARIT
43100,43148,BONAVISTA
43110,43907,"CANONJA (LA)"
43120,43047,CONSTANTI
43130,43148,"SANT SALVADOR"
43140,43109,"POBLA DE MAFUMET (LA)"
43141,43166,"VILALLONGA DEL CAMP"
43142,43134,"ROURELL (EL)"
43143,43080,"MASO (LA)"
43143,43083,"MILA (EL)"
43144,43160,"URB ELS GARRAFOLS"
43150,43043,"MEDOL (EL)"
43151,43100,HOSTALETS
43152,43103,PERAFORT
43153,43066,"GARIDELLS (ELS)"
43154,43144,"GUNYOLES (LES)"
43155,43103,PUIGDELFI
43201,43123,REUS
43201,43148,TARRAGONA
43202,43123,REUS
43203,43123,REUS
43204,43123,"MAS CARPA"
43205,43123,REUS
43206,43123,"MAS CARPA"
43206,43171,"PLANA (LA)"
43300,43092,"POBLES (LES)"
43310,43045,COLLDEJOU
43311,43167,"VILANOVA D'ESCORNALBOU"
43312,43167,"ARBOCET (L')"
43320,43118,"SANTA MARINA"
43320,43150,LLABERIA
43330,43129,RIUDOMS
43340,43088,"MONTBRIO DEL CAMP"
43350,43031,"BORGES DEL CAMP (LES)"
43360,43049,"CORNUDELLA DE MONTSANT"
43361,43096,"MORERA DE MONTSANT (LA)"
43362,43049,SIURANA
43363,43157,ULLDEMOLINS
43364,43039,CAPAFONTS
43364,43057,"FEBRÓ (LA)"
43364,43091,MONT-RAL
43364,43116,PRADES
43365,43009,SERVIANS
43365,43015,ARBOLI
43370,43099,"PALMA D'EBRE (LA)"
43371,43075,MARGALEF
43372,43027,"BISBAL DE FALSET (LA)"
43373,43035,CABACES
43374,43174,"VILELLA BAIXA (LA)"
43375,43173,"VILELLA ALTA (LA)"
43376,43112,POBOLEDA
43379,43096,SCALA-DEI
43380,43169,VILAPLANA
43381,43007,"ALEIXAR (L')"
43382,43081,ROCABRUNA
43390,43128,"URBANIZACION RIU-CLUB"
43391,43178,FONTCOBERTA
43392,43042,"SUVIANS (ELS)"
43393,43011,CASTELLMOSTER
43400,43086,PINATELL
43410,43086,"GUARDIA DELS PRATS"
43411,43029,BLANCAFORT
43412,43147,SOLIVELLA
43413,43101,BELLTALL
43414,43086,LILLA
43415,43086,ROJALS
43420,43139,"SANTA COLOMA DE QUERALT"
43421,08021,BELLPRAT
43421,43141,VALLDEPERES
43422,43021,"BARBERA DE LA CONCA"
43423,43107,PIRA
43424,43142,VALLVERD
43425,43061,FORES
43425,43101,"SALA (LA)"
43425,43142,"MONTBRIO DE LA MARCA"
43426,43130,"ROCAFORT DE QUERALT"
43427,43046,CONESA
43427,43073,RAURIC
43427,43143,"SAVALLA DEL COMTAT"
43427,43159,"VALLFOGONA DE RIUCORB"
43428,43046,CONESA
43428,43105,"SANT GALLARD"
43428,43142,VALLVERD
43429,43021,OLLERS
43429,43105,GUIALMONS
