codigo_postal,nombre_entidad_singular,municipio_id,nombre
40353,HONTALBILLA,40100,Hontalbilla
40354,ADRADOS,40003,Adrados
40354,PEROSILLO,40158,Perosillo
40354,COZUELOS DE FUENTIDUEÑA,40902,Cozuelos de Fuentidueña
40355,FUENTESAUCO FUENTIDUEÑA,40089,Fuentesaúco de Fuentidueña
40356,CALABAZAS DE FUENTIDUEÑA,40037,Calabazas de Fuentidueña
40357,FUENTIDUEÑA,40092,Fuentidueña
40358,FUENTEPIÑEL,40087,Fuentepiñel
40359,FUENTE OLMO FUENTIDUEÑA,40083,Fuente el Olmo de Fuentidueña
40359,TORRECILLA DEL PINAR,40204,Torrecilla del Pinar
40360,CANTIMPALOS,40041,Cantimpalos
40370,TUREGANO,40208,Turégano
40380,ALDEONSANCHO,40040,Cantalejo
40380,SEBULCOR,40193,Sebúlcor
40389,ALDEALCORVO,40006,Aldealcorvo
40389,VALDESIMONTE,40040,Cantalejo
40389,SAN PEDRO DE GAILLOS,40184,San Pedro de Gaíllos
40389,CONSUEGRA DE MURERA,40195,Sepúlveda
40390,VALSECA,40214,Valseca
40391,ENCINILLAS,40072,Encinillas
40392,MATA DE QUINTANAR,40035,Cabañas de Polendos
40392,PINILLOS DE POLENDOS,40075,Escobar de Polendos
40393,VILLOVELA DE PIRON,40075,Escobar de Polendos
40394,OTONES DE BENJUMEA,40205,Torreiglesias
40395,VEGANZONES,40222,Veganzones
40396,CABEZUELA,40036,Cabezuela
40400,PRADOS,40076,"Espinar, El"
40408,NAVAS DE SAN ANTONIO,40146,Navas de San Antonio
40410,SAN RAFAEL,40076,"Espinar, El"
40418,CASCAJARES,40079,Fresno de Cantespino
40419,GUDILLOS,40076,"Espinar, El"
40420,LOSA (LA),40113,"Losa, La"
40420,RIOFRIO,40181,Real Sitio de San Ildefonso
40420,NAVAS DE RIOFRIO,40904,Navas de Riofrío
40421,ORTIGOSA DEL MONTE,40901,Ortigosa del Monte
40422,OTERO DE HERREROS,40152,Otero de Herreros
40423,VALDEPRADOS,40211,Valdeprados
40423,ANGELES VEGAS MATUTE,40223,Vegas de Matute
40424,ANGELES DE SAN RAFAEL,40076,"Espinar, El"
40430,BERNARDOS,40030,Bernardos
40440,SANTA MARIA LA REAL DE NI,40185,Santa María la Real de Nieva
40441,MIGUELAÑEZ,40128,Migueláñez
40442,SAMBOAL,40176,Samboal
40443,NARROS DE CUELLAR,40176,Samboal
40444,MELQUE DE CERCOS,40126,Melque de Cercos
40445,JUARROS DE VOLTOYA,40106,Juarros de Voltoya
40446,MARTIN MUÑOZ POSADAS,40121,Martín Muñoz de las Posadas
40447,NIEVA,40148,Nieva
40448,OCHANDO,40185,Santa María la Real de Nieva
40449,VILLOSLADA,40185,Santa María la Real de Nieva
40450,NAVA DE LA ASUNCION,40138,Nava de la Asunción
40460,SANTIUSTE S JUAN BAUTISTA,40189,Santiuste de San Juan Bautista
40461,MORALEJA DE COCA,40138,Nava de la Asunción
40462,ALDEANUEVA DEL CODONAL,40010,Aldeanueva del Codonal
40462,ALDEHUELA DEL CODONAL,40015,Aldehuela del Codonal
40463,CODORNIZ,40058,Codorniz
40464,MONTUENGA,40058,Codorniz
40465,SAN CRISTOBAL DE LA VEGA,40178,San Cristóbal de la Vega
40466,MARTIN MUÑOZ DE LA DEHESA,40120,Martín Muñoz de la Dehesa
40466,RAPARIEGOS,40164,Rapariegos
40467,TOLOCIRIO,40201,Tolocirio
40468,MONTEJO DE AREVALO,40129,Montejo de Arévalo
40469,DONHIERRO,40069,Donhierro
40470,NAVAS DE ORO,40145,Navas de Oro
40480,COCA,40057,Coca
40490,HONTANARES DE ERESMA,40101,Hontanares de Eresma
40490,HUERTOS (LOS),40103,"Huertos, Los"
40491,CARBONERO DE AHUSIN,40022,Armuña
40492,AÑE,40018,Añe
40493,YANGUAS DE ERESMA,40231,Yanguas de Eresma
40494,ARMUÑA,40022,Armuña
40494,MIGUEL IBAÑEZ,40185,Santa María la Real de Nieva
40495,DOMINGO GARCIA,40068,Domingo García
40495,ORTIGOSA DE PESTAÑO,40151,Ortigosa de Pestaño
40496,VILLAGONZALO DE COCA,40057,Coca
40496,FUENTE DE SANTA CRUZ,40082,Fuente de Santa Cruz
40496,VILLEGUILLO,40230,Villeguillo
40500,RIAZA,40170,Riaza
40510,SERRACIN,40170,Riaza
40511,MARTIN MUÑOZ DE AYLLON,40170,Riaza
40512,SANTIBAÑEZ DE AYLLON,40024,Ayllón
40512,VILLACORTA,40170,Riaza
40513,ALDEALAZARO,40171,Ribota
40514,VALVIEJA,40024,Ayllón
40515,RIOFRIO DE RIAZA,40172,Riofrío de Riaza
40516,FRESNO DE CANTESPINO,40079,Fresno de Cantespino
40517,BARAHONA DE FRESNO,40170,Riaza
40517,SEQUERA DE FRESNO,40196,Sequera de Fresno
40518,GOMEZNARRO,40079,Fresno de Cantespino
40520,AYLLON,40024,Ayllón
40529,ALCONADILLA,40005,Alconada de Maderuelo
40529,CORRAL DE AYLLON,40061,Corral de Ayllón
40529,RIAGUAS DE SAN BARTOLOME,40168,Riaguas de San Bartolomé
40530,OLMILLO (EL),40016,Aldeonte
40530,OLMO (EL),40025,Barbolla
40531,ALDEONTE,40016,Aldeonte
40531,ENCINAS,40071,Encinas
40531,NAVARES DE AYUSO,40142,Navares de Ayuso
40532,ALDEANUEVA SERREZUELA,40009,Aldeanueva de la Serrezuela
40532,NAVARES DE ENMEDIO,40143,Navares de Enmedio
40532,NAVARES DE LAS CUEVAS,40144,Navares de las Cuevas
40533,ALDEHORNO,40014,Aldehorno
40540,FRESNO DE LA FUENTE,40080,Fresno de la Fuente
40540,PRADALES,40161,Pradales
40541,HONRUBIA DE LA CUESTA,40099,Honrubia de la Cuesta
40541,VILLAVERDE DE MONTEJO,40229,Villaverde de Montejo
40542,MONTEJO VEGA SERREZUELA,40130,Montejo de la Vega de la Serrezuela
40542,MORAL DE HORNUEZ,40132,Moral de Hornuez
40542,VILLAVERDE DE MONTEJO,40229,Villaverde de Montejo
40550,BERCIMUEL,40029,Bercimuel
40550,CEDILLO DE LA TORRE,40052,Cedillo de la Torre
40551,CAMPO DE SAN PEDRO,40039,Campo de San Pedro
40551,CILLERUELO DE SAN MAMES,40055,Cilleruelo de San Mamés
40552,FUENTEMIZARRA,40039,Campo de San Pedro
40553,VALDEVARNES,40039,Campo de San Pedro
40554,MADERUELO,40115,Maderuelo
40555,ALDEALENGUA SANTA MARIA,40008,Aldealengua de Santa María
40556,MAZAGATOS,40109,Languilla
40560,TURRUBUELO,40032,Boceguillas
40561,NAVARES DE AYUSO,40142,Navares de Ayuso
40567,PAJAREJOS,40154,Pajarejos
40568,ALDEANUEVA DEL CAMPANARIO,40032,Boceguillas
40569,GRAJERA,40097,Grajera
40590,CASLA,40045,Casla
40590,VILLAREJO,40191,Santo Tomé del Puerto
40591,MANSILLA,40053,Cerezo de Abajo
40592,PINILLA (LA),40054,Cerezo de Arriba
40593,SOTO DE SEPULVEDA,40046,Castillejo de Mesleón
40594,SANTA MARIA DE RIAZA,40024,Ayllón
41001,SEVILLA,41091,Sevilla
41002,SEVILLA,41091,Sevilla
41003,SEVILLA,41091,Sevilla
41004,SEVILLA,41091,Sevilla
41005,SEVILLA,41091,Sevilla
41006,SEVILLA,41091,Sevilla
41007,SEVILLA,41091,Sevilla
41008,SEVILLA,41091,Sevilla
41009,SEVILLA,41091,Sevilla
41010,SEVILLA,41091,Sevilla
41011,SEVILLA,41091,Sevilla
41012,SEVILLA,41091,Sevilla
41013,SEVILLA,41091,Sevilla
41014,SEVILLA,41091,Sevilla
41015,SEVILLA,41091,Sevilla
41016,SEVILLA,41091,Sevilla
41017,SEVILLA,41091,Sevilla
41018,SEVILLA,41091,Sevilla
41019,SEVILLA,41091,Sevilla
41020,SEVILLA,41091,Sevilla
41073,FUENTE DEL REY,41038,Dos Hermanas
41089,QUINTO,41038,Dos Hermanas
41092,SEVILLA,41091,Sevilla
41100,CORIA DEL RIO,41034,Coria del Río
41110,BOLLULLOS DE LA MITACION,41016,Bollullos de la Mitación
41111,ALMENSILLA,41010,Almensilla
41120,PARCELAS DE PORSIVER,41044,Gelves
41130,PUEBLA DEL RIO (LA),41079,"Puebla del Río, La"
41140,ISLA MAYOR,41902,Isla Mayor
41150,ISLA MAYOR,41902,Isla Mayor
41200,ALCALA DEL RIO,41005,Alcalá del Río
41200,BURGUILLOS,41019,Burguillos
41209,VIAR (EL),41005,Alcalá del Río
41210,GUILLENA,41049,Guillena
41218,TORRE DE LA REINA,41049,Guillena
41219,GUILLENA,41049,Guillena
41220,BURGUILLOS,41019,Burguillos
41230,CASTILBLANCO ARROYOS,41027,Castilblanco de los Arroyos
41240,ALMADEN DE LA PLATA,41009,Almadén de la Plata
41250,REAL DE LA JARA (EL),41080,"Real de la Jara, El"
41300,SAN JOSE DE LA RINCONADA,41081,"Rinconada, La"
41309,TARAZONA,41081,"Rinconada, La"
41310,BRENES,41018,Brenes
41318,VILLAVERDE DEL RIO,41101,Villaverde del Río
41319,VIAR (EL),41005,Alcalá del Río
41320,CANTILLANA,41023,Cantillana
41330,ROSALES (LOS),41092,Tocina
41330,VILLANUEVA RIO Y MINAS,41099,Villanueva del Río y Minas
41339,GUADAJOZ,41024,Carmona
41340,ROSALES (LOS),41092,Tocina
41350,VILLANUEVA RIO Y MINAS,41099,Villanueva del Río y Minas
41359,VILLANUEVA RIO Y MINAS,41099,Villanueva del Río y Minas
41360,PEDROSO (EL),41073,"Pedroso, El"
41370,SOLANAS DEL VALLE,41032,Cazalla de la Sierra
41380,ALANIS,41002,Alanís
41388,SAN NICOLAS DEL PUERTO,41088,San Nicolás del Puerto
41389,CERRO DEL HIERRO,41088,San Nicolás del Puerto
41390,GUADALCANAL,41048,Guadalcanal
41400,ECIJA,41039,Écija
41409,CERRO PEREA,41039,Écija
41410,CARMONA,41024,Carmona
41420,FUENTES DE ANDALUCIA,41042,Fuentes de Andalucía
41429,CAMPANA (LA),41022,"Campana, La"
41430,LUISIANA (LA),41056,"Luisiana, La"
41439,FUENTES DE ANDALUCIA,41042,Fuentes de Andalucía
41439,LUISIANA (LA),41056,"Luisiana, La"
41439,CAÑADA ROSAL,41901,Cañada Rosal
41440,ALCOLEA DEL RIO,41006,Alcolea del Río
41440,SETEFILLA,41055,Lora del Río
41449,ALCOLEA DEL RIO,41006,Alcolea del Río
41450,CAÑADA DE LA JARA,41033,Constantina
41460,NAVAS DE LA CONCEPCION,41066,"Navas de la Concepción, Las"
41470,PEÑAFLOR,41074,Peñaflor
41470,PUEBLA DE LOS INFANTES,41078,"Puebla de los Infantes, La"
41471,UTRERA,41095,Utrera
41479,PUEBLA DE LOS INFANTES,41078,"Puebla de los Infantes, La"
41489,AZNALCAZAR,41012,Aznalcázar
41500,ALCALA DE GUADAIRA,41004,Alcalá de Guadaíra
41500,SEVILLA,41091,Sevilla
41510,CLAVINQUE,41058,Mairena del Alcor
41520,TRUJILLO - CABEZA SORDO,41004,Alcalá de Guadaíra
41520,VISO DEL ALCOR (EL),41102,"Viso del Alcor, El"
41530,MORON DE LA FRONTERA,41065,Morón de la Frontera
41540,PUEBLA DE CAZALLA (LA),41077,"Puebla de Cazalla, La"
41550,HUERTA DEL COLEGIO,41001,Aguadulce
41560,ESTEPA,41041,Estepa
41563,ISLA REDONDA LA ACEÑUELA,41039,Écija
41564,LORA DE ESTEPA,41054,Lora de Estepa
41565,CORRALES (LOS),41037,"Corrales, Los"
41565,GILENA,41046,Gilena
41566,PEDRERA,41072,Pedrera
41567,ISLA REDONDA,41039,Écija
41567,HERRERA,41050,Herrera
41568,RUBIO (EL),41084,"Rubio, El"
41569,MATARREDONDA,41061,Marinaleda
41570,BADOLATOSA,41014,Badolatosa
41580,CASARICHE,41026,Casariche
41590,RODA DE ANDALUCIA (LA),41082,"Roda de Andalucía, La"
41599,CORCOYA,41014,Badolatosa
41599,PEREZ (LOS),41082,"Roda de Andalucía, La"
41600,ARAHAL,41011,Arahal
41610,PARADAS,41071,Paradas
41620,MARCHENA,41060,Marchena
41630,LANTEJUELA (LA),41052,Lantejuela
41640,OSUNA,41068,Osuna
41650,SAUCEJO (EL),41090,"Saucejo, El"
41657,CORRALES (LOS),41037,"Corrales, Los"
41658,MARTIN DE LA JARA,41062,Martín de la Jara
41659,NAVARREDONDA,41090,"Saucejo, El"
41660,VILLANUEVA DE SAN JUAN,41100,Villanueva de San Juan
41661,ALGAMITAS,41008,Algámitas
41670,PRUNA,41076,Pruna
41700,DOS HERMANAS,41038,Dos Hermanas
41701,DOS HERMANAS,41038,Dos Hermanas
41702,DOS HERMANAS,41038,Dos Hermanas
41703,FUENTE DEL REY,41038,Dos Hermanas
41704,DOS HERMANAS,41038,Dos Hermanas
41710,UTRERA,41095,Utrera
41719,GUADALEMA DE LOS QUINTERO,41095,Utrera
41720,PALACIOS Y VILLAFRANCA,41069,"Palacios y Villafranca, Los"
41720,TORBISCAL (EL),41095,Utrera
41727,MARIBAÑEZ,41069,"Palacios y Villafranca, Los"
41727,TRAJANO,41095,Utrera
41728,MARISMA PUNTALES ADRIANO,41038,Dos Hermanas
41728,PALACIOS Y VILLAFRANCA,41069,"Palacios y Villafranca, Los"
41728,PINZON,41095,Utrera
41729,VETAHERRADO,41020,"Cabezas de San Juan, Las"
41730,CABEZAS DE SAN JUAN (LAS),41020,"Cabezas de San Juan, Las"
41730,SOLANAS DEL VALLE,41032,Cazalla de la Sierra
41731,MARISMILLAS,41020,"Cabezas de San Juan, Las"
41740,LEBRIJA,41053,Lebrija
41749,CUERVO DE SEVILLA (EL),41903,"Cuervo de Sevilla, El"
41750,MOLARES (LOS),41063,"Molares, Los"
41760,CORONIL (EL),41036,"Coronil, El"
41770,MONTELLANO,41064,Montellano
41780,CORIPE,41035,Coripe
41800,VILLARAN,41087,Sanlúcar la Mayor
41804,OLIVARES,41067,Olivares
41805,BENACAZON,41015,Benacazón
41806,UMBRETE,41094,Umbrete
41807,ESPARTINAS,41040,Espartinas
41808,VILLANUEVA DEL ARISCAL,41098,Villanueva del Ariscal
41809,ALBAIDA DEL ALJARAFE,41003,Albaida del Aljarafe
41810,HUERTO ESQUIVEL,41030,Castilleja del Campo
41820,CARRION DE LOS CESPEDES,41025,Carrión de los Céspedes
41830,HUÉVAR DEL ALJARAFE,41051,Huévar del Aljarafe
41840,PILAS,41075,Pilas
41849,AZNALCAZAR,41012,Aznalcázar
41850,VILLAMANRIQUE DE CONDESA,41097,Villamanrique de la Condesa
41860,GERENA,41045,Gerena
41870,AZNALCOLLAR,41013,Aznalcóllar
41880,VENTA DE CURRO FAL,41083,"Ronquillo, El"
41888,GARROBO (EL),41043,"Garrobo, El"
41888,SAN NICOLAS DEL PUERTO,41088,San Nicolás del Puerto
41889,CAÑUELO (EL),41031,"Castillo de las Guardas, El"
41890,VALDEFLORES,41031,"Castillo de las Guardas, El"
41897,MADROÑO (EL),41057,"Madroño, El"
41898,PERALEJO (EL),41031,"Castillo de las Guardas, El"
41898,VILLARGORDO,41057,"Madroño, El"
41899,VALDEFLORES,41031,"Castillo de las Guardas, El"
41900,CAMAS,41021,Camas
41907,VALENCINA CONCEPCION,41096,Valencina de la Concepción
41908,CASTILLEJA DE GUZMAN,41028,Castilleja de Guzmán
41909,SALTERAS,41085,Salteras
41910,CAMAS,41021,Camas
41920,SAN JUAN DE AZNALFARACHE,41086,San Juan de Aznalfarache
41927,MAIRENA DEL ALJARAFE,41059,Mairena del Aljarafe
41928,PALOMARES DEL RIO,41070,Palomares del Río
41930,BORMUJOS,41017,Bormujos
41940,TOMARES,41093,Tomares
41950,CASTILLEJA DE LA CUESTA,41029,Castilleja de la Cuesta
41960,GINES,41047,Gines
41970,SANTIPONCE,41089,Santiponce
41980,ALGABA (LA),41007,"Algaba, La"
41989,ARAL (EL),41007,"Algaba, La"
42001,SORIA,42173,Soria
42002,SORIA,42173,Soria
42003,SORIA,42173,Soria
42004,SORIA,42173,Soria
42005,AGREDA,42004,Ágreda
42005,SORIA,42173,Soria
42100,AGREDA,42004,Ágreda
42100,MURO,42134,Ólvega
42107,FUENTES DE AGREDA,42004,Ágreda
42107,BERATON,42034,Beratón
42107,CUEVA DE AGREDA,42073,Cueva de Ágreda
42108,VALVERDE,42004,Ágreda
42108,AÑAVIEJA,42057,Castilruiz
42108,DEVANOS,42075,Dévanos
42108,MURO,42134,Ólvega
42109,VOZMEDIANO,42217,Vozmediano
42110,OLVEGA,42134,Ólvega
42111,ALDEALPOZO,42011,Aldealpozo
42111,CALDERUELA,42024,Arancón
42111,VALDEGEÑA,42192,Valdegeña
42112,HINOJOSA DEL CAMPO,42100,Hinojosa del Campo
42112,PINILLA DEL CAMPO,42139,Pinilla del Campo
42112,POZALMURO,42142,Pozalmuro
42112,TAJAHUERCE,42176,Tajahuerce
42112,VILLAR DEL CAMPO,42208,Villar del Campo
42113,CASTILRUIZ,42057,Castilruiz
42113,FUENTESTRUN,42093,Fuentestrún
42113,MONTENEGRO DE AGREDA,42110,Matalebreras
42113,TREVAGO,42188,Trévago
42113,VALDELAGUA DEL CERRO,42193,Valdelagua del Cerro
42114,CIGUDOSA,42062,Cigudosa
42114,SAN FELICES,42163,San Felices
42114,VALDEPRADO,42196,Valdeprado
42120,GOMARA,42096,Gómara
42124,CAÑAMAQUE,42050,Cañamaque
42124,FUENTELMONGE,42088,Fuentelmonge
42124,NOVIERCAS,42132,Noviercas
42124,TORLENGUA,42184,Torlengua
42125,DEZA,42076,Deza
42126,MAZATERON,42021,Almazul
42126,CIHUELA,42063,Cihuela
42126,MIÑANA,42076,Deza
42127,ZARABES,42021,Almazul
42127,LEDESMA DE SORIA,42096,Gómara
42127,MONTENEGRO DE CAMEROS,42121,Montenegro de Cameros
42127,SERON DE NAGIMA,42171,Serón de Nágima
42128,BLIECOS,42037,Bliecos
42128,ZAMAJON,42183,Tejado
42129,ALIUD,42016,Aliud
42129,BUBEROS,42041,Buberos
42129,TORRALBA DE ARCIEL,42096,Gómara
42129,VILLASECA DE ARCIEL,42213,Villaseca de Arciel
42130,ALMENAR DE SORIA,42022,Almenar de Soria
42131,PERONIEL DEL CAMPO,42022,Almenar de Soria
42132,NOVIERCAS,42132,Noviercas
42133,ONTALVILLA DE VALCORBA,42006,Alconaba
42134,MAZALVETE,42049,Candilichera
42134,FUENSAUCO,42154,Renieblas
42135,TAPIELA,42009,Aldealafuente
42135,OJUEL,42044,Cabrejas del Campo
42136,CARDEJON,42022,Almenar de Soria
42136,PORTILLO DE SORIA,42140,Portillo de Soria
42136,TORRUBIA DE SORIA,42187,Torrubia de Soria
42137,CARABANTES,42051,Carabantes
42137,QUIÑONERIA,42148,Quiñonería
42137,REZNOS,42156,Reznos
42138,CARDEJON,42022,Almenar de Soria
42138,BOROBIA,42039,Borobia
42138,CIRIA,42064,Ciria
42140,SAN LEONARDO DE YAGÜE,42164,San Leonardo de Yagüe
42141,QUINTANILLA DE NUÑO PEDRO,42080,Espeja de San Marcelino
42141,REJAS DE UCERO,42127,Nafría de Ucero
42141,SANTA MARIA DE LAS HOYAS,42168,Santa María de las Hoyas
42142,ORILLARES,42080,Espeja de San Marcelino
42142,ESPEJON,42081,Espejón
42143,SANTERVAS DEL BURGO,42085,Fuentearmegil
42143,VALDEALBIN,42127,Nafría de Ucero
42144,CASAREJOS,42055,Casarejos
42144,HERRERA DE SORIA,42098,Herrera de Soria
42144,VADILLO,42190,Vadillo
42145,VILLAVERDE DEL MONTE,42061,Cidones
42146,ABEJAR,42001,Abejar
42146,CABREJAS DEL PINAR,42045,Cabrejas del Pinar
42147,CABREJAS DEL PINAR,42045,Cabrejas del Pinar
42148,CUBILLA,42070,Cubilla
42148,MURIEL VIEJO,42125,Muriel Viejo
42148,TALVEILA,42178,Talveila
42149,NAVALENO,42129,Navaleno
42150,VINUESA,42215,Vinuesa
42151,SANTA INES,42215,Vinuesa
42152,TOLEDILLO,42173,Soria
42153,VILVIESTRE DE LOS NABOS,42160,"Royo, El"
42155,MOLINOS DE DUERO,42117,Molinos de Duero
42156,MOLINOS DE DUERO,42117,Molinos de Duero
42156,SALDUERO,42161,Salduero
42157,COVALEDA,42069,Covaleda
42158,DURUELO DE LA SIERRA,42078,Duruelo de la Sierra
42159,LANGOSTO,42160,"Royo, El"
42160,ALMARZA,42019,Almarza
42161,GALLINERO,42019,Almarza
42161,VENTOSA DE LA SIERRA,42027,Arévalo de la Sierra
42162,BUITRAGO,42042,Buitrago
42162,FUENTECANTOS,42087,Fuentecantos
42162,AYLLONCILLO,42089,Fuentelsaz de Soria
42162,TARDESILLAS,42094,Garray
42163,SANTERVAS DE LA SIERRA,42094,Garray
42164,TERA,42019,Almarza
42165,REBOLLAR,42151,Rebollar
42165,ROLLAMIENTA,42159,Rollamienta
42165,SOTILLO DEL RINCON,42174,Sotillo del Rincón
42165,VALDEAVELLANO DE TERA,42191,Valdeavellano de Tera
42165,VILLAR DEL ALA,42207,Villar del Ala
42166,SOTILLO DEL RINCON,42174,Sotillo del Rincón
42167,MATUTE DE LA SIERRA,42019,Almarza
42169,SAN ANDRES DE SORIA,42019,Almarza
42169,POVEDA DE SORIA (LA),42141,"Póveda de Soria, La"
42170,PORTELRUBIO,42089,Fuentelsaz de Soria
42171,ALDEALICES,42010,Aldealices
42171,FUENTELFRESNO,42028,Ausejo de la Sierra
42171,CASTILFRIO DE LA SIERRA,42056,Castilfrío de la Sierra
42171,ESTEPA DE SAN JUAN,42082,Estepa de San Juan
42171,RUBIA (LA),42211,"Villares de Soria, Los"
42172,SAN ANDRES DE SAN PEDRO,42135,Oncala
42172,VEGA (LA),42218,Yanguas
42173,VALLORIA,42014,"Aldehuelas, Las"
42173,VILLARTOSO,42166,Santa Cruz de Yanguas
42173,VIZMANOS,42216,Vizmanos
42174,VILLASECA SOMERA,42014,"Aldehuelas, Las"
42174,SARNAGO,42165,San Pedro Manrique
42174,MONTAVES,42209,Villar del Río
42175,FUESAS (LAS),42060,Cerbón
42175,VALLEJO,42165,San Pedro Manrique
42175,CASTILLEJO DE SAN PEDRO,42196,Valdeprado
42176,VALDECANTOS,42166,Santa Cruz de Yanguas
42176,CUESTA (LA),42209,Villar del Río
42177,DIUSTES,42209,Villar del Río
42177,YANGUAS,42218,Yanguas
42180,ALDEALSEÑOR,42012,Aldealseñor
42180,ALMAJANO,42017,Almajano
42180,CARRASCOSA DE LA SIERRA,42054,Carrascosa de la Sierra
42180,CIRUJALES DEL RIO,42065,Cirujales del Río
42180,VILLARES DE SORIA (LOS),42211,"Villares de Soria, Los"
42181,CARRASCOSA DE LA SIERRA,42054,Carrascosa de la Sierra
42181,CERBON,42060,Cerbón
42181,FUENTES DE MAGAÑA,42092,Fuentes de Magaña
42181,LOSILLA (LA),42106,"Losilla, La"
42181,VILLARRASO,42107,Magaña
42181,VALTAJEROS,42198,Valtajeros
42182,TORRETARTAJO,42013,Aldehuela de Periáñez
42182,CORTOS,42024,Arancón
42189,NARROS,42128,Narros
42189,VENTOSILLA DE SAN JUAN,42154,Renieblas
42189,SUELLACABRAS,42175,Suellacabras
42189,VELILLA DE LA SIERRA,42201,Velilla de la Sierra
42190,GOLMAYO,42095,Golmayo
42190,PEDRAJAS,42173,Soria
42191,RIOTUERTO,42071,Cubo de la Solana
42191,TARDAJOS DE DUERO,42149,"Rábanos, Los"
42192,MALLONA (LA),42095,Golmayo
42192,VILLACIERVOS,42205,Villaciervos
42193,BLACOS,42036,Blacos
42193,CALATAÑAZOR,42046,Calatañazor
42193,NODALO,42095,Golmayo
42193,MURIEL DE LA FUENTE,42124,Muriel de la Fuente
42193,TORREBLACOS,42185,Torreblacos
42193,BOOS,42195,Valdenebro
42194,VALDEALVILLO,42158,Rioseco de Soria
42194,TORREBLACOS,42185,Torreblacos
42195,TORRALBA DEL BURGO,42043,Burgo de Osma-Ciudad de Osma
42196,VALDENARROS,42043,Burgo de Osma-Ciudad de Osma
42196,VALDENEBRO,42195,Valdenebro
42200,TEJERIZAS,42020,Almazán
42210,CIADUEÑA,42030,Barca
42211,CENTENERA DE ANDALUZ,42059,Centenera de Andaluz
42211,SANTA MARIA DEL PRADO,42111,Matamala de Almazán
42212,COBERTELADA,42020,Almazán
42213,MARAZOVEL,42023,Alpanseque
42213,BARAONA,42029,Baraona
42214,PINILLA DEL OLMO,42029,Baraona
42214,VILLASAYAS,42212,Villasayas
42215,TORREMEDIANA,42083,Frechilla de Almazán
42216,SAUQUILLO DEL CAMPO,42003,Adradas
42216,JODRA DE CARDOS,42029,Baraona
42216,COSCURITA,42068,Coscurita
42216,SEÑUELA,42123,Morón de Almazán
42216,TARODA,42182,Taroda
42217,COSCURITA,42068,Coscurita
42218,VALDESPINA,42038,Borjabad
42218,NEPAS,42130,Nepas
42218,SAUQUILLO DE BOÑICES,42183,Tejado
42218,BANIEL,42204,Viana de Duero
42220,VALTUEÑA,42119,Monteagudo de las Vicarías
42221,POZUEL DE ARIZA,50215,Pozuel de Ariza
42222,PUEBLA DE ECA,42018,Almaluez
42223,VILLALBA,42068,Coscurita
42223,MORON DE ALMAZAN,42123,Morón de Almazán
42223,SOLIEDRA,42172,Soliedra
42224,ESCOBOSA DE ALMAZAN,42079,Escobosa de Almazán
42224,NOLAY,42131,Nolay
42224,SOLIEDRA,42172,Soliedra
42225,CABANILLAS,42015,Alentisque
42225,MAJAN,42108,Maján
42225,MOMBLONA,42118,Momblona
42225,VELILLA DE LOS AJOS,42202,Velilla de los Ajos
42230,TORRALBA DEL MORAL,42113,Medinaceli
42230,MIÑO DE MEDINACELI,42115,Miño de Medinaceli
42230,YELO,42219,Yelo
42240,MEDINACELI,42113,Medinaceli
42248,LODARES,42113,Medinaceli
42249,UREX DE MEDINACELI,42025,Arcos de Jalón
42249,SALINAS DE MEDINACELI,42113,Medinaceli
42250,JUBERA,42025,Arcos de Jalón
42257,VELILLA DE MEDINACELI,42025,Arcos de Jalón
42258,ALMALUEZ,42018,Almaluez
42258,UTRILLA,42025,Arcos de Jalón
42259,MONTUENGA DE SORIA,42025,Arcos de Jalón
42260,SANTA MARIA DE HUERTA,42167,Santa María de Huerta
42269,IRUECHA,42025,Arcos de Jalón
42269,ALCONCHEL DE ARIZA,50015,Alconchel de Ariza
42269,GRANJA DE SAN PEDRO,50172,Monreal de Ariza
42269,POZUEL DE ARIZA,50215,Pozuel de Ariza
42269,TORREHERMOSA,50259,Torrehermosa
42290,LUBIA,42071,Cubo de la Solana
42290,VILLABUENA,42095,Golmayo
42290,NAVALCABALLO,42149,"Rábanos, Los"
42291,VENTOSA DE FUENTEPINILLA,42144,Quintana Redonda
42292,CUEVAS DE SORIA (LAS),42144,Quintana Redonda
42293,VALDERRUEDA,42090,Fuentepinilla
42293,FUENTELARBOL,42144,Quintana Redonda
42293,VALDERRODILLA,42197,Valderrodilla
42294,FUENTEPINILLA,42090,Fuentepinilla
42294,MUELA (LA),42095,Golmayo
42294,VENTOSA DE FUENTEPINILLA,42144,Quintana Redonda
42294,TARDELCUENDE,42181,Tardelcuende
42294,TORREANDALUZ,42197,Valderrodilla
42295,RADONA,42008,Alcubilla de las Peñas
42295,ROMANILLOS DE MEDINACELI,42029,Baraona
42296,VENTOSA DEL DUCADO,42115,Miño de Medinaceli
42296,YELO,42219,Yelo
42300,OSMA,42043,Burgo de Osma-Ciudad de Osma
42310,RASA (LA),42043,Burgo de Osma-Ciudad de Osma
42311,NAVAPALOS,42043,Burgo de Osma-Ciudad de Osma
42311,CARACENA,42052,Caracena
42311,CARRASCOSA DE ABAJO,42053,Carrascosa de Abajo
42311,HOZ DE ARRIBA,42120,Montejo de Tiermes
42312,VILDE,42043,Burgo de Osma-Ciudad de Osma
42312,FRESNO DE CARACENA,42084,Fresno de Caracena
